customer_id,signup_date,industry,company_size,region,plan_type,acquisition_channel
102883,2023-11-03,Edu,Small Business,International,Pro,Organic Search
102884,2024-09-22,Mfg,Small Business,Midwest,Pro,Organic Search
102885,2025-10-23,FIN,Small Business,Midwest,Basic,Organic Search
102886,2025-01-24,Education,Small Business,Northeast,Basic,Paid Search
102887,2024-03-13,Technology,Small Business,Midwest,Basic,Organic Search
102888,2024-03-18,Prof Services,Small Business,Midwest,Basic,Paid Search
102889,2024-03-14,Healthcare,Small Business,West,Pro,Organic Search
102890,2024-08-01,Technology,Small Business,South,Basic,Paid Search
102891,2025-08-28,Healthcare,Enterprise,West,Basic,Referral
102892,2023-12-15,Retail,Enterprise,International,Basic,Referral
102893,2024-11-25,Technology,Mid-Market,South,Basic,Referral
102894,2023-08-19,Healthcare,Small Business,West,Basic,Partner
102895,2025-02-02,tech,Mid-Market,West,Basic,Organic Search
102896,2025-06-18,professional services,Mid-Market,Northeast,Basic,Direct
102897,2023-11-23,Healthcare,Small Business,Northeast,Pro,Direct
102898,2023-07-08,Healthcare,Mid-Market,West,Basic,Referral
102899,2025-08-18,Technology,Small Business,Midwest,Enterprise,Organic Search
102900,2024-04-08,Finance,Mid-Market,West,Enterprise,Paid Search
102901,2024-10-29,Healthcare,Mid-Market,South,Pro,Paid Search
102902,2025-04-19,Technology,Enterprise,West,Basic,Social
102903,2025-08-12,Technology,Small Business,West,Pro,Direct
102904,2025-12-13,Technology,Small Business,West,Enterprise,Referral
102905,2025-06-05,Healthcare,Small Business,Midwest,Basic,Direct
102906,2023-09-24,Manufacturing,Small Business,Midwest,Basic,Social
102907,2025-10-10,Manufacturing,Small Business,West,Enterprise,Partner
102908,2025-05-25,Finance,Mid-Market,West,Basic,Direct
102909,2025-01-29,Health Care,Enterprise,Northeast,Basic,Partner
102910,2025-07-21,TECH,Enterprise,International,Basic,Organic Search
102911,2023-11-01,Technology,Small Business,Northeast,Pro,Organic Search
102912,2025-06-27,Professional Services,Small Business,International,Enterprise,Referral
102913,2024-02-22,Education,Small Business,South,Pro,Referral
102914,2024-02-09,Finance,Mid-Market,Northeast,Pro,Organic Search
102915,2025-11-25,Professional Services,Small Business,International,Pro,Referral
102916,2023-04-16,Professional Services,Small Business,South,Basic,Partner
102917,2023-08-11,Technology,Small Business,West,Basic,Paid Search
102918,2025-09-13,tech,Mid-Market,South,Pro,Paid Search
102919,2024-02-26,Healthcare,Mid-Market,South,Basic,Partner
102920,2024-12-26,Retail,Mid-Market,Northeast,Basic,Organic Search
102921,2024-02-25,Technology,Enterprise,West,Basic,Referral
102922,2024-08-08,Manufacturing,Small Business,International,Pro,Social
102923,2025-02-26,Retail,Mid-Market,South,Pro,Referral
102924,2025-03-01,manufacturing,Small Business,West,Pro,Direct
102925,2023-12-18,finance,Mid-Market,Midwest,Pro,Social
102926,2025-01-14,retail,Small Business,South,Pro,Partner
102927,2023-01-11,Finance,Small Business,Midwest,Basic,Paid Search
102928,2023-10-10,Professional Services,Small Business,South,Enterprise,Referral
102929,2025-12-26,Technology,Small Business,West,Basic,Social
102930,2025-01-16,,Mid-Market,South,Basic,Social
102931,2025-08-14,Finance,Small Business,South,Basic,Paid Search
102932,2025-11-28,Health Care,Small Business,South,Pro,Direct
102933,2025-11-23,Professional Services,Small Business,South,Enterprise,Organic Search
102934,2025-10-07,Education,Mid-Market,West,Pro,Paid Search
102935,2025-01-16,Healthcare,Small Business,South,Pro,Organic Search
102936,2024-03-24,Manufacturing,Small Business,Midwest,Basic,Partner
102937,2023-09-01,Finance,Small Business,South,Basic,Referral
102938,2024-08-25,Technology,Small Business,West,Pro,Organic Search
102939,2023-12-05,Manufacturing,Small Business,South,Pro,Paid Search
102940,2023-07-12,tech,Mid-Market,Northeast,Enterprise,Organic Search
102941,2023-03-19,,Small Business,South,Pro,Partner
102942,2023-08-28,Technology,Small Business,South,Pro,Partner
102943,2023-06-05,Manufacturing,Mid-Market,International,Pro,Organic Search
102944,2025-08-07,Technology,Mid-Market,West,Basic,Direct
102945,2025-03-16,Retail,Small Business,West,Enterprise,Direct
102946,2024-05-03,TECH,Mid-Market,Northeast,Pro,Referral
102947,2024-11-12,Manufacturing,Small Business,Northeast,Basic,Paid Search
102948,2025-06-15,Healthcare,Small Business,Northeast,Basic,Organic Search
102949,2023-09-21,Manufacturing,Small Business,South,Pro,Paid Search
102950,2024-12-11,Mfg,Mid-Market,South,Basic,Direct
102951,2025-02-12,Education,Enterprise,International,Pro,Organic Search
102952,2025-03-29,Technology,Enterprise,Midwest,Pro,Direct
102953,2024-04-09,Professional Services,Small Business,Midwest,Pro,Organic Search
102954,2025-12-23,Healthcare,Enterprise,West,Enterprise,Organic Search
102955,2024-03-23,Manufacturing,Small Business,South,Pro,Referral
102956,2025-10-16,Retail,Small Business,International,Basic,Referral
102957,2023-02-01,Tech,Small Business,West,Basic,Organic Search
102958,2023-11-10,Education,Small Business,West,Enterprise,Partner
102959,2025-11-20,Retail,Enterprise,West,Pro,Social
102960,2025-12-26,Manufacturing,Small Business,South,Basic,Paid Search
102961,2024-11-11,Manufacturing,Mid-Market,Midwest,Enterprise,Direct
102962,2025-07-04,Professional Services,Small Business,Midwest,Basic,Partner
102963,2025-11-27,Professional Services,Small Business,West,Basic,Referral
102964,2024-01-16,retail,Small Business,Northeast,Basic,Direct
102965,2024-02-01,Professional Services,Small Business,South,Basic,Social
102966,2024-01-24,Education,Small Business,South,Pro,Paid Search
102967,2025-05-13,Finance,Small Business,West,Enterprise,Partner
102968,2024-05-18,Retail,Enterprise,Northeast,Pro,Paid Search
102969,2025-11-21,Health Care,Mid-Market,West,Basic,Referral
102970,2024-04-11,Financial Services,Mid-Market,International,Pro,Partner
102971,2023-09-23,Technology,Mid-Market,International,Basic,Referral
102972,2023-09-20,Technology,Enterprise,West,Basic,Paid Search
102973,2023-12-09,manufacturing,Mid-Market,South,Pro,Referral
102974,2025-06-08,retail,Small Business,West,Pro,Referral
102975,2024-05-15,Retail,Enterprise,International,Basic,Direct
102976,2024-12-30,Retail,Enterprise,Midwest,Basic,Partner
102977,2024-06-23,Professional Services,Enterprise,Northeast,Basic,Organic Search
102978,2023-02-18,TECH,Small Business,Midwest,Basic,Referral
102979,2024-02-15,Technology,Mid-Market,South,Pro,Direct
102980,2023-05-21,Education,Small Business,Northeast,Pro,Organic Search
102981,2023-11-25,Retail,Small Business,West,Basic,Organic Search
102982,2024-10-04,Retail,Small Business,South,Basic,Paid Search
102983,2023-10-20,Retail,Small Business,Midwest,Pro,Paid Search
102984,2025-08-03,TECH,Mid-Market,South,Enterprise,Paid Search
102985,2025-03-16,Technology,Mid-Market,West,Pro,Partner
102986,2025-10-31,Technology,Small Business,South,Pro,Partner
102987,2024-12-25,Professional Services,Mid-Market,Northeast,Basic,Direct
102988,2024-02-15,Healthcare,Small Business,International,Basic,Organic Search
102989,2024-12-23,Technology,Enterprise,West,Pro,Referral
102990,2025-10-20,Finance,Small Business,West,Enterprise,Partner
102991,2023-10-04,Retail,Enterprise,Northeast,Basic,Paid Search
102992,2023-12-30,Technology,Small Business,Midwest,Enterprise,Organic Search
102993,2023-09-17,Tech,Mid-Market,West,Basic,Organic Search
102994,2023-09-24,Finance,Enterprise,South,Pro,Paid Search
102995,2025-12-27,Technology,Small Business,West,Pro,Partner
102996,2024-10-06,Health Care,Small Business,West,Enterprise,Direct
102997,2024-08-28,,Mid-Market,South,Enterprise,Referral
102998,2025-01-22,Retail,Mid-Market,South,Pro,Paid Search
102999,2024-01-13,Financial Services,Small Business,West,Basic,Organic Search
103000,2025-06-18,Health Care,Small Business,South,Pro,Referral
103001,2024-12-06,Technology,Enterprise,West,Enterprise,Paid Search
103002,2023-04-24,education,Enterprise,West,Pro,Organic Search
103003,2025-04-20,Education,Small Business,Northeast,Enterprise,Organic Search
103004,2023-07-12,FIN,Small Business,Northeast,Pro,Referral
103005,2024-11-10,Technology,Small Business,South,Enterprise,Social
103006,2024-04-05,Technology,Small Business,Midwest,Pro,Organic Search
103007,2023-09-11,Retail,Small Business,International,Pro,Referral
103008,2024-01-04,Manufacturing,Small Business,West,Basic,Referral
103009,2025-06-15,Healthcare,Small Business,West,Basic,Partner
103010,2025-07-25,manufacturing,Small Business,West,Basic,Partner
103011,2024-04-16,Edu,Mid-Market,Midwest,Pro,Partner
103012,2023-07-06,Education,Small Business,South,Enterprise,Organic Search
103013,2025-06-25,Technology,Mid-Market,West,Basic,Direct
103014,2023-01-29,tech,Mid-Market,West,Basic,Organic Search
103015,2023-11-04,finance,Small Business,South,Pro,Paid Search
103016,2024-09-29,Retail,Enterprise,Northeast,Basic,Organic Search
103017,2025-09-29,Tech,Small Business,Midwest,Basic,Social
103018,2024-11-23,Technology,Small Business,Midwest,Basic,Organic Search
103019,2025-11-20,Manufacturing,Small Business,South,Pro,Direct
103020,2023-02-06,Healthcare,Small Business,West,Basic,Partner
103021,2024-07-29,Retail,Small Business,West,Basic,Paid Search
103022,2025-01-07,Finance,Mid-Market,West,Pro,Partner
103023,2023-11-05,Healthcare,Mid-Market,West,Pro,Referral
103024,2024-05-22,Education,Small Business,South,Basic,Referral
103025,2023-11-19,Finance,Mid-Market,South,Pro,Paid Search
103026,2023-12-25,Technology,Small Business,Midwest,Pro,Direct
103027,2023-08-25,Financial Services,Enterprise,South,Pro,Paid Search
103028,2023-02-15,Technology,Small Business,West,Pro,Organic Search
103029,2025-03-19,Education,Enterprise,Northeast,Enterprise,Referral
103030,2024-06-18,healthcare,Small Business,South,Basic,Organic Search
103031,2024-11-25,professional services,Small Business,Midwest,Pro,Social
103032,2025-05-03,Retail,Enterprise,South,Basic,Partner
103033,2023-04-23,Healthcare,Small Business,Northeast,Basic,Partner
103034,2025-10-20,Technology,Enterprise,Midwest,Basic,Partner
103035,2023-01-27,Technology,Mid-Market,West,Enterprise,Referral
103036,2023-04-16,Prof Services,Small Business,West,Pro,Organic Search
103037,2023-01-18,Professional Services,Mid-Market,Northeast,Basic,Referral
103038,2024-04-24,Professional Services,Small Business,Northeast,Basic,Organic Search
103039,2023-02-15,TECH,Mid-Market,Northeast,Enterprise,Organic Search
103040,2025-07-12,Healthcare,Small Business,West,Enterprise,Partner
103041,2023-08-25,Education,Small Business,West,Pro,Organic Search
103042,2023-12-25,Technology,Mid-Market,Northeast,Basic,Social
103043,2025-08-11,Professional Services,Mid-Market,International,Basic,Paid Search
103044,2025-09-07,tech,Small Business,South,Pro,Direct
103045,2024-12-02,HEALTHCARE,Mid-Market,West,Basic,Paid Search
103046,2024-04-27,RETAIL,Small Business,Northeast,Pro,Referral
103047,2023-10-10,Finance,Small Business,Northeast,Basic,Organic Search
103048,2024-04-20,Edu,Enterprise,West,Basic,Organic Search
103049,2023-01-09,Technology,Small Business,South,Basic,Organic Search
103050,2023-06-16,Manufacturing,Small Business,South,Enterprise,Paid Search
103051,2025-05-16,healthcare,Mid-Market,West,Pro,Direct
103052,2024-11-30,Technology,Small Business,Midwest,Basic,Referral
103053,2023-04-05,Finance,Small Business,South,Pro,Paid Search
103054,2024-05-23,Finance,Mid-Market,West,Pro,Organic Search
103055,2024-05-14,retail,Small Business,West,Pro,Social
103056,2023-01-10,Healthcare,Small Business,West,Basic,Social
103057,2025-03-25,Education,Enterprise,South,Basic,Referral
103058,2024-11-19,Retail,Enterprise,International,Basic,Paid Search
103059,2025-09-29,Healthcare,Mid-Market,South,Enterprise,Paid Search
103060,2025-03-23,Manufacturing,Small Business,West,Pro,Referral
103061,2025-01-28,RETAIL,Small Business,West,Pro,Organic Search
103062,2025-12-04,Retail,Small Business,South,Enterprise,Referral
103063,2025-10-03,Manufacturing,Enterprise,West,Basic,Referral
103064,2025-10-04,Healthcare,Enterprise,Midwest,Basic,Referral
103065,2023-03-12,Manufacturing,Mid-Market,West,Pro,Organic Search
103066,2025-07-02,Healthcare,Small Business,South,Basic,Direct
103067,2023-11-08,Finance,Mid-Market,Midwest,Enterprise,Direct
103068,2023-04-26,Professional Services,Mid-Market,Northeast,Pro,Organic Search
103069,2025-02-23,manufacturing,Enterprise,Northeast,Enterprise,Paid Search
103070,2024-07-23,Retail,Small Business,West,Basic,Paid Search
103071,2025-03-11,finance,Small Business,Midwest,Pro,Organic Search
103072,2025-09-20,Finance,Small Business,Northeast,Enterprise,Direct
103073,2024-11-30,Professional Services,Mid-Market,Northeast,Basic,Direct
103074,2025-06-06,retail,Mid-Market,West,Pro,Direct
103075,2024-05-19,retail,Small Business,West,Pro,Organic Search
103076,2025-10-28,Technology,Mid-Market,International,Basic,Social
103077,2024-05-27,Technology,Mid-Market,International,Pro,Paid Search
103078,2024-11-09,Finance,Enterprise,West,Pro,Paid Search
103079,2025-07-01,Manufacturing,Small Business,West,Basic,Organic Search
103080,2023-10-16,Technology,Small Business,Northeast,Basic,Referral
103081,2023-03-16,,Mid-Market,South,Basic,Social
103082,2024-04-29,Retail,Mid-Market,Midwest,Enterprise,Paid Search
103083,2023-12-08,Mfg,Small Business,West,Basic,Referral
103084,2025-07-11,Technology,Small Business,Northeast,Enterprise,Organic Search
103085,2023-06-05,Education,Small Business,Northeast,Basic,Paid Search
103086,2024-11-22,Technology,Mid-Market,South,Pro,Referral
103087,2024-11-23,Technology,Mid-Market,Midwest,Basic,Social
103088,2023-02-21,Mfg,Small Business,West,Pro,Direct
103089,2024-01-25,Finance,Small Business,West,Basic,Organic Search
103090,2025-02-20,Professional Services,Small Business,South,Pro,Direct
103091,2024-11-05,Finance,Small Business,Northeast,Enterprise,Paid Search
103092,2025-05-21,Finance,Mid-Market,West,Basic,Direct
103093,2023-09-15,tech,Small Business,South,Pro,Referral
103094,2024-08-03,Finance,Small Business,South,Pro,Social
103095,2024-02-04,tech,Small Business,South,Basic,Referral
103096,2024-04-07,Health Care,Mid-Market,West,Enterprise,Paid Search
103097,2023-06-18,Retail,Mid-Market,Northeast,Basic,Paid Search
103098,2025-02-26,Education,Mid-Market,West,Pro,Social
103099,2023-03-22,Technology,Mid-Market,South,Basic,Organic Search
103100,2024-12-24,Education,Small Business,South,Pro,Direct
103101,2024-08-28,Retail,Small Business,Midwest,Enterprise,Organic Search
103102,2025-10-25,Healthcare,Small Business,International,Basic,Partner
103103,2023-12-27,Professional Services,Enterprise,West,Basic,Paid Search
103104,2023-04-23,Technology,Small Business,International,Enterprise,Paid Search
103105,2024-10-01,Retail,Mid-Market,Northeast,Basic,Social
103106,2025-04-19,Finance,Small Business,South,Basic,Organic Search
103107,2025-11-01,Manufacturing,Small Business,Midwest,Pro,Paid Search
103108,2023-01-21,Professional Services,Mid-Market,West,Basic,Paid Search
103109,2023-02-14,Healthcare,Small Business,Midwest,Pro,Organic Search
103110,2025-03-01,Finance,Small Business,Midwest,Basic,Paid Search
103111,2025-10-21,TECH,Mid-Market,Northeast,Basic,Paid Search
103112,2024-07-14,Edu,Small Business,International,Enterprise,Referral
103113,2024-10-18,finance,Small Business,Northeast,Pro,Organic Search
103114,2023-12-07,Healthcare,Small Business,West,Enterprise,Social
103115,2023-03-22,Technology,Enterprise,Midwest,Pro,Referral
103116,2024-11-09,Finance,Small Business,West,Basic,Paid Search
103117,2025-10-16,Technology,Small Business,West,Basic,Direct
103118,2024-03-24,Manufacturing,Small Business,South,Enterprise,Organic Search
103119,2025-03-14,Healthcare,Small Business,Northeast,Basic,Direct
103120,2023-12-18,Technology,Small Business,West,Basic,Referral
103121,2024-10-24,Financial Services,Small Business,South,Pro,Referral
103122,2023-02-13,Healthcare,Mid-Market,South,Basic,Organic Search
103123,2025-12-09,Health Care,Small Business,South,Basic,Paid Search
103124,2025-05-02,Technology,Small Business,South,Enterprise,Direct
103125,2025-05-10,Finance,Mid-Market,West,Basic,Direct
103126,2025-05-31,Health Care,Small Business,South,Enterprise,Direct
103127,2025-07-03,Professional Services,Small Business,South,Basic,Social
103128,2024-05-07,Professional Services,Mid-Market,West,Enterprise,Referral
103129,2025-10-04,Health Care,Enterprise,Northeast,Pro,Organic Search
103130,2024-12-08,Health Care,Small Business,Northeast,Pro,Organic Search
103131,2023-07-08,Professional Services,Small Business,Northeast,Basic,Organic Search
103132,2023-06-01,Finance,Enterprise,Midwest,Basic,Direct
103133,2024-04-17,Healthcare,Small Business,South,Basic,Organic Search
103134,2024-01-09,manufacturing,Small Business,South,Basic,Paid Search
103135,2024-02-14,Finance,Mid-Market,Northeast,Pro,Direct
103136,2024-02-18,Healthcare,Enterprise,South,Basic,Referral
103137,2023-06-29,,Mid-Market,South,Pro,Paid Search
103138,2025-10-23,Healthcare,Enterprise,South,Pro,Organic Search
103139,2024-06-20,Retail,Mid-Market,West,Pro,Direct
103140,2023-01-15,manufacturing,Small Business,Midwest,Pro,Direct
103141,2024-03-22,tech,Small Business,West,Basic,Paid Search
103142,2024-03-13,Healthcare,Small Business,South,Pro,Direct
