ticket_id,customer_id,created_date,severity,category,resolution_hours
11087,101720,2024-04-16,Low,Bug,2.12
11088,101720,2024-04-28,High,How-to,29.28
11089,101720,2024-06-28,Low,How-to,16.5
11090,101720,2024-08-19,Medium,Billing,27.35
11091,101720,2024-10-26,Low,How-to,6.81
11092,101720,2024-10-28,Low,How-to,19.77
11093,101720,2024-12-26,Medium,Bug,6.87
11094,101720,2024-12-15,low,Billing,2.84
11095,101720,2025-01-09,LOW,Bug,6.11
11096,101720,2025-04-06,Low,Billing,
11097,101720,2025-07-15,High,Bug,20.04
11098,101720,2025-07-26,High,Account,14.6
11099,101720,2025-07-01,Low,How-to,15.48
11100,101720,2025-09-10,Low,Account,7.18
11101,101720,2025-09-16,Low,Account,21.87
11102,101720,2025-12-01,Low,Bug,9.07
11103,101721,2024-02-17,Medium,Billing,7.46
11104,101721,2024-03-26,Low,Integration,31.12
11105,101721,2024-03-27,Low,Integration,7.15
11106,101721,2024-04-08,Low,Bug,17.55
11107,101721,2024-04-09,Medium,Account,32.39
11108,101721,2024-06-24,Low,How-to,9.37
11109,101721,2024-08-06,Medium,How-to,21.69
11110,101721,2024-08-10,Medium,Integration,24.42
11111,101721,2024-08-12,Medium,Integration,11.18
11112,101721,2024-10-06,low,How-to,5.79
11113,101721,2024-10-26,Medium,Account,2.15
11114,101721,2024-12-07,medium,Bug,13.57
11115,101721,2025-01-05,Low,Bug,14.69
11116,101721,2025-02-20,MED,Bug,7.32
11117,101721,2025-07-22,Medium,Integration,13.32
11118,101721,2025-08-28,Low,Account,13.98
11119,101721,2025-10-10,Low,How-to,5.55
11120,101721,2025-11-25,Low,How-to,21.03
11121,101722,2025-07-15,MED,Account,12.96
11122,101722,2025-11-03,medium,How-to,9.89
11123,101722,2025-12-12,low,Billing,16.08
11124,101723,2025-06-16,Low,Bug,9.18
11125,101723,2025-09-16,Low,Account,2.63
11126,101723,2025-10-10,medium,How-to,1.74
11127,101723,2025-11-03,Medium,How-to,4.58
11128,101723,2025-12-19,Low,Account,8.97
11129,101724,2024-01-18,low,Integration,2.26
11130,101724,2024-02-14,Low,Billing,39.18
11131,101724,2025-03-16,Low,How-to,13.75
11132,101724,2025-03-25,Low,Billing,14.3
11133,101724,2025-03-10,Low,Bug,14.15
11134,101726,2024-03-10,Medium,Billing,14.46
11135,101726,2024-06-04,medium,Bug,6.39
11136,101726,2024-08-02,Medium,How-to,15.18
11137,101726,2024-09-16,Low,Account,11.71
11138,101726,2024-11-04,Low,Bug,2.63
11139,101726,2024-11-28,Low,Billing,33.18
11140,101726,2025-01-05,Medium,Bug,33.18
11141,101726,2025-04-26,LOW,Bug,11.12
11142,101726,2025-06-16,Critical,Account,35.16
11143,101726,2025-08-05,Medium,Bug,17.31
11144,101726,2025-08-20,low,Bug,9.94
11145,101726,2025-09-11,Medium,Account,13.09
11146,101726,2025-09-24,LOW,How-to,20.98
11147,101726,2025-09-01,Low,Billing,8.48
11148,101726,2025-10-25,Low,Account,7.49
11149,101726,2025-11-07,Medium,Account,30.63
11150,101726,2025-11-03,Critical,How-to,40.45
11151,101726,2025-12-09,LOW,Integration,4.44
11152,101727,2023-10-28,Low,Account,3.34
11153,101727,2023-10-28,Medium,How-to,2.07
11154,101727,2024-01-01,Low,Billing,11.15
11155,101727,2024-02-16,Low,Billing,17.93
11156,101727,2024-05-17,High,Billing,14.01
11157,101727,2024-07-09,low,How-to,13.86
11158,101728,2023-03-02,high,How-to,17.86
11159,101728,2023-06-24,Low,Billing,33.3
11160,101728,2023-06-08,Low,Account,24.86
11161,101728,2023-09-04,low,Billing,19.51
11162,101728,2024-02-24,High,How-to,22.11
11163,101728,2024-03-17,Low,Bug,6.26
11164,101728,2024-03-27,Medium,Account,16.55
11165,101728,2024-09-09,LOW,Bug,8.83
11166,101728,2025-01-08,Medium,Billing,4.45
11167,101728,2025-02-13,Low,Integration,18.77
11168,101728,2025-09-12,Low,Billing,11.45
11169,101729,2024-07-06,Low,Billing,12.5
11170,101729,2024-12-18,Critical,Billing,63.61
11171,101729,2025-01-03,Low,Account,18.4
11172,101730,2023-05-23,Medium,Billing,15.95
11173,101730,2023-07-02,Low,Integration,16.66
11174,101730,2023-09-14,LOW,Bug,8.53
11175,101730,2023-11-22,Low,Bug,8.35
11176,101730,2023-11-18,Low,Account,17.98
11177,101730,2023-12-14,LOW,Bug,23.75
11178,101730,2023-12-19,Low,How-to,4.34
11179,101730,2023-12-21,Low,Account,26.84
11180,101730,2023-12-08,Low,Integration,8.75
11181,101730,2024-03-08,Low,How-to,7.41
11182,101730,2024-03-08,Medium,Billing,9.16
11183,101730,2024-05-17,Low,Integration,1.88
11184,101730,2024-05-20,Low,Account,8.38
11185,101730,2024-06-08,Low,Integration,10.51
11186,101730,2024-07-16,Low,How-to,0.99
11187,101730,2024-07-05,Low,Billing,30.73
11188,101730,2024-07-26,High,Bug,4.43
11189,101730,2024-09-24,HIGH,Bug,33.19
11190,101730,2024-09-24,Medium,Billing,3.45
11191,101730,2024-09-03,Low,Billing,5.65
11192,101730,2024-11-17,Medium,How-to,11.54
11193,101730,2024-12-12,High,Bug,7.95
11194,101730,2024-12-09,Low,Bug,4.85
11195,101730,2025-01-23,Medium,Billing,
11196,101730,2025-04-18,MEDIUM,How-to,8.17
11197,101730,2025-05-26,Low,How-to,12.85
11198,101730,2025-06-18,Low,How-to,27.61
11199,101730,2025-08-26,Low,Bug,11.47
11200,101730,2025-08-06,Medium,Bug,20.92
11201,101730,2025-08-23,Low,How-to,14.29
11202,101730,2025-10-28,Low,Billing,43.9
11203,101730,2025-11-24,Critical,Bug,50.6
11204,101731,2023-01-23,Low,How-to,12.59
11205,101731,2023-05-12,Medium,Billing,8.42
11206,101731,2024-03-13,HIGH,Integration,10.89
11207,101731,2024-04-15,Low,Billing,
11208,101731,2024-10-03,MED,Bug,9.66
11209,101731,2025-09-23,MEDIUM,Billing,18.57
11210,101732,2024-05-07,Low,How-to,4.39
11211,101732,2024-06-22,Low,How-to,7.03
11212,101732,2024-06-05,Low,Billing,30.74
11213,101732,2024-08-08,Low,How-to,15.85
11214,101732,2024-09-23,High,Account,17.13
11215,101732,2025-01-21,Low,Integration,11.44
11216,101732,2025-02-16,Low,How-to,0.45
11217,101732,2025-02-18,LOW,How-to,4.62
11218,101732,2025-07-02,LOW,Billing,20.06
11219,101732,2025-07-16,Critical,Billing,13.4
11220,101732,2025-11-14,Low,How-to,19.3
11221,101732,2025-11-12,Medium,How-to,14.02
11222,101732,2025-12-20,Low,How-to,8.5
11223,101733,2024-07-03,High,How-to,19.81
11224,101733,2024-12-17,Low,Billing,7.13
11225,101733,2025-01-12,High,How-to,4.94
11226,101734,2025-03-25,Medium,Bug,12.88
11227,101734,2025-08-28,Low,Bug,7.26
11228,101735,2024-03-12,Low,Bug,11.31
11229,101736,2024-08-26,Medium,Billing,3.3
11230,101736,2024-11-03,high,How-to,5.67
11231,101736,2024-11-22,High,How-to,7.89
11232,101736,2025-05-01,Low,Billing,14.86
11233,101736,2025-07-11,Low,Bug,8.68
11234,101736,2025-09-03,MED,Billing,15.0
11235,101736,2025-11-13,low,Account,23.21
11236,101736,2025-12-09,Low,Bug,18.06
11237,101737,2025-10-19,Low,Bug,12.49
11238,101738,2023-09-14,Low,How-to,7.32
11239,101738,2024-05-01,Low,Billing,27.22
11240,101738,2024-09-14,Low,Billing,7.51
11241,101738,2024-09-09,Medium,Billing,12.08
11242,101738,2024-12-07,MEDIUM,Bug,16.24
11243,101738,2025-07-24,Medium,Billing,24.46
11244,101738,2025-07-06,high,Billing,22.89
11245,101738,2025-10-06,Low,Billing,4.37
11246,101739,2024-04-06,Low,Billing,10.89
11247,101739,2024-05-15,Low,Billing,17.77
11248,101740,2025-09-11,Low,Bug,9.12
11249,101742,2025-09-23,LOW,How-to,19.67
11250,101742,2025-09-08,LOW,Bug,14.46
11251,101742,2025-09-21,Medium,Billing,29.59
11252,101743,2024-04-02,Medium,How-to,6.66
11253,101743,2025-02-19,Low,Billing,6.75
11254,101743,2025-03-06,high,Bug,10.4
11255,101743,2025-04-13,High,How-to,58.19
11256,101743,2025-05-23,critical,Account,44.72
11257,101743,2025-07-23,Low,Bug,22.03
11258,101743,2025-10-02,Low,Account,12.52
11259,101743,2025-12-27,Low,Account,12.64
11260,101744,2025-09-07,Low,Billing,8.55
11261,101745,2025-06-06,Low,Bug,9.29
11262,101745,2025-09-27,Low,Bug,8.77
11263,101745,2025-10-12,Low,Billing,27.44
11264,101745,2025-10-23,Medium,Bug,10.27
11265,101745,2025-11-19,Low,How-to,3.02
11266,101745,2025-12-11,Low,How-to,
11267,101745,2025-12-11,LOW,Bug,4.29
11268,101745,2025-12-09,Medium,Account,
11269,101746,2025-07-05,Low,How-to,17.6
11270,101746,2025-12-27,low,Bug,10.29
11271,101747,2025-07-14,Low,Bug,3.73
11272,101747,2025-09-03,low,Account,5.53
11273,101747,2025-10-21,High,Billing,27.38
11274,101749,2023-10-25,low,Bug,15.74
11275,101749,2023-11-15,Low,Billing,9.54
11276,101750,2024-03-10,MEDIUM,Integration,20.34
11277,101750,2024-04-25,Medium,How-to,10.67
11278,101750,2024-04-10,Low,Account,8.84
11279,101750,2024-05-25,Low,Bug,37.01
11280,101750,2024-07-24,Low,Account,4.56
11281,101751,2023-06-13,Medium,Bug,6.56
11282,101751,2023-08-05,High,How-to,14.97
11283,101751,2024-02-11,CRIT,Billing,18.1
11284,101751,2024-09-25,Medium,Bug,5.92
11285,101751,2024-10-01,Medium,Integration,1.24
11286,101751,2024-11-26,Low,How-to,6.27
11287,101751,2025-02-18,Medium,Bug,3.3
11288,101751,2025-02-05,LOW,How-to,5.3
11289,101751,2025-06-05,Low,How-to,3.47
11290,101752,2024-10-22,Low,Integration,3.46
11291,101752,2025-05-09,Medium,Billing,6.68
11292,101752,2025-05-24,Medium,How-to,11.87
11293,101752,2025-06-11,High,How-to,23.89
11294,101753,2023-10-17,Low,Bug,8.39
11295,101753,2024-03-02,Low,How-to,8.28
11296,101753,2024-04-06,Low,Account,
11297,101753,2024-04-07,Low,How-to,5.43
11298,101753,2024-08-15,MED,Account,
11299,101753,2024-08-07,Medium,Bug,16.77
11300,101753,2024-12-06,high,Bug,11.59
11301,101753,2025-04-23,Low,Bug,3.14
11302,101753,2025-04-21,Low,Bug,9.36
11303,101753,2025-07-07,Medium,How-to,25.9
11304,101753,2025-07-18,LOW,How-to,29.82
11305,101753,2025-07-10,Low,Bug,9.69
11306,101754,2023-04-16,Low,Billing,42.61
11307,101754,2024-03-19,High,Integration,17.62
11308,101754,2024-09-24,Low,Bug,1.61
11309,101754,2025-03-20,Low,Billing,13.46
11310,101755,2024-06-23,MED,How-to,9.44
11311,101755,2024-09-22,Medium,Bug,33.7
11312,101755,2025-09-02,LOW,Account,20.12
11313,101755,2025-09-17,Medium,How-to,3.46
11314,101756,2024-04-05,High,How-to,26.37
11315,101756,2025-02-26,Low,Account,5.68
11316,101756,2025-05-01,low,Billing,17.07
11317,101757,2024-11-08,Low,Account,7.38
11318,101760,2023-08-24,Low,Billing,23.36
11319,101760,2023-10-11,Low,How-to,4.22
11320,101760,2023-11-18,Low,Bug,17.72
11321,101760,2023-12-05,Medium,Billing,16.86
11322,101760,2024-01-06,High,How-to,26.67
11323,101760,2024-01-22,Low,Bug,13.44
11324,101760,2024-05-17,Low,How-to,16.09
11325,101760,2024-05-02,MEDIUM,Integration,8.81
11326,101760,2024-12-20,Low,How-to,53.1
11327,101760,2025-01-12,Medium,How-to,2.75
11328,101761,2025-06-09,Low,How-to,8.46
11329,101761,2025-06-20,Low,Account,25.8
11330,101761,2025-06-24,Low,Billing,5.34
11331,101761,2025-07-12,High,Bug,21.03
11332,101761,2025-09-12,low,Integration,20.34
11333,101763,2025-03-06,Low,Bug,1.68
11334,101763,2025-04-02,Critical,How-to,42.93
11335,101763,2025-07-08,Low,How-to,11.67
11336,101763,2025-10-21,LOW,Bug,16.99
11337,101764,2025-04-13,Low,How-to,6.47
11338,101764,2025-11-03,Medium,Billing,29.03
11339,101765,2023-12-06,MEDIUM,Bug,37.18
11340,101766,2023-03-21,critical,Bug,46.11
11341,101766,2023-04-15,Low,Bug,4.46
11342,101766,2023-09-18,Medium,Billing,30.27
11343,101766,2024-01-05,low,Integration,7.9
11344,101766,2024-06-21,Medium,Integration,2.37
11345,101766,2024-07-07,Low,How-to,17.21
11346,101766,2024-08-18,medium,Bug,8.85
11347,101766,2025-09-18,High,Integration,4.03
11348,101766,2025-10-05,High,Bug,13.63
11349,101766,2025-11-16,Low,How-to,1.85
11350,101767,2023-03-13,LOW,Integration,5.17
11351,101767,2023-05-24,MED,Billing,20.97
11352,101767,2023-07-04,Medium,How-to,18.42
11353,101767,2023-08-15,High,Billing,3.99
11354,101767,2023-08-25,Medium,Bug,4.2
11355,101767,2023-08-06,LOW,How-to,16.11
11356,101767,2023-08-24,Low,How-to,32.69
11357,101768,2025-01-01,Low,Bug,15.81
11358,101768,2025-04-08,Low,Billing,18.82
11359,101768,2025-05-06,Low,Account,10.79
11360,101768,2025-08-07,Low,Integration,39.86
11361,101768,2025-09-17,Low,How-to,21.68
11362,101768,2025-09-06,High,How-to,9.13
11363,101768,2025-10-18,Medium,How-to,20.71
11364,101768,2025-11-07,Low,Integration,16.08
11365,101768,2025-11-17,MEDIUM,Billing,4.24
11366,101768,2025-12-12,High,Account,
11367,101769,2024-08-12,Medium,How-to,7.87
11368,101769,2024-11-02,HIGH,Billing,10.99
11369,101769,2025-03-19,High,Bug,8.29
11370,101769,2025-04-24,Low,Bug,27.9
11371,101769,2025-05-06,High,Bug,14.65
11372,101769,2025-07-04,Medium,Account,
11373,101769,2025-08-23,MED,Bug,8.22
11374,101769,2025-10-03,HIGH,Billing,25.26
11375,101770,2023-09-04,Low,How-to,15.87
11376,101770,2023-10-15,Low,Billing,10.75
11377,101770,2024-02-22,Low,Integration,10.19
11378,101770,2025-03-26,Low,Account,12.21
11379,101770,2025-04-03,Medium,Bug,19.89
11380,101770,2025-04-08,Low,How-to,9.15
11381,101770,2025-05-19,High,How-to,25.95
11382,101770,2025-07-21,Medium,Bug,9.6
11383,101770,2025-12-18,Medium,Account,21.83
11384,101771,2025-06-06,LOW,Bug,27.15
11385,101771,2025-11-27,Low,How-to,12.17
11386,101771,2025-12-06,High,How-to,38.45
11387,101772,2023-06-27,Low,How-to,15.11
11388,101772,2023-08-15,low,Bug,6.28
11389,101772,2023-08-07,Low,Billing,1.33
11390,101772,2024-01-25,MEDIUM,How-to,16.04
11391,101772,2024-04-15,Low,How-to,3.66
11392,101772,2024-06-05,low,Bug,1.49
11393,101772,2024-07-10,LOW,How-to,11.53
11394,101772,2024-09-25,Low,How-to,6.11
11395,101772,2024-10-25,Low,How-to,11.23
11396,101772,2024-10-21,low,Integration,10.26
11397,101772,2024-11-14,Low,Integration,2.95
11398,101772,2024-12-01,Medium,Bug,12.7
11399,101772,2024-12-17,Critical,Billing,66.45
11400,101772,2024-12-19,Medium,How-to,10.91
11401,101772,2025-01-23,High,Billing,24.39
11402,101772,2025-01-09,Low,Bug,5.39
11403,101772,2025-04-17,Low,How-to,15.29
11404,101772,2025-06-15,Low,Billing,5.55
11405,101772,2025-12-02,Low,Billing,3.01
11406,101772,2025-12-21,low,Bug,1.17
11407,101773,2024-07-01,Low,How-to,23.68
11408,101773,2024-08-02,Medium,Bug,4.37
11409,101773,2024-08-17,High,Bug,26.94
11410,101773,2024-09-01,High,Billing,23.25
11411,101773,2024-11-01,LOW,Bug,5.2
11412,101773,2024-11-19,Medium,Bug,20.48
11413,101773,2024-12-11,Medium,Account,15.31
11414,101773,2025-01-28,high,Account,23.57
11415,101773,2025-05-22,Medium,Bug,18.48
11416,101773,2025-05-14,Medium,Billing,9.39
11417,101773,2025-07-07,Medium,Integration,19.59
11418,101773,2025-07-24,Low,Bug,12.8
11419,101773,2025-11-15,Medium,How-to,28.51
11420,101774,2025-03-22,High,Bug,10.15
11421,101774,2025-04-28,Low,How-to,12.83
11422,101774,2025-04-23,Low,Integration,10.97
11423,101774,2025-05-11,Low,Bug,
11424,101774,2025-06-04,LOW,Billing,15.95
11425,101774,2025-06-15,low,Bug,30.29
11426,101774,2025-10-27,low,Account,25.96
11427,101774,2025-10-04,Low,Bug,4.9
11428,101775,2024-12-19,high,Billing,10.31
11429,101775,2025-01-01,Low,Billing,10.81
11430,101775,2025-07-28,high,Account,34.59
11431,101775,2025-07-20,Medium,Billing,24.34
11432,101776,2025-11-06,Low,Integration,10.21
11433,101776,2025-12-02,Medium,Bug,14.62
11434,101777,2025-01-12,Medium,Bug,12.74
11435,101777,2025-03-18,Low,Account,10.73
11436,101777,2025-04-09,Medium,Account,12.12
11437,101777,2025-04-20,LOW,Bug,19.57
11438,101777,2025-04-02,Low,Account,
11439,101777,2025-06-17,Low,Account,10.24
11440,101777,2025-09-15,Low,How-to,11.92
11441,101777,2025-09-03,low,Billing,3.82
11442,101777,2025-09-27,Medium,How-to,33.42
11443,101778,2023-07-09,MEDIUM,Billing,3.53
11444,101778,2023-10-04,High,Billing,47.33
11445,101778,2023-12-04,Medium,Billing,10.01
11446,101778,2024-04-28,Low,Billing,4.93
11447,101778,2024-08-23,Medium,How-to,5.44
11448,101778,2024-09-11,low,How-to,1.97
11449,101778,2024-10-16,MEDIUM,Bug,8.44
11450,101778,2025-01-10,low,Bug,12.24
11451,101778,2025-01-28,Low,How-to,11.22
11452,101778,2025-02-05,Medium,How-to,
11453,101778,2025-03-12,Low,How-to,10.88
11454,101778,2025-07-28,Medium,Bug,11.31
11455,101778,2025-07-11,Low,Billing,5.69
11456,101778,2025-09-27,Low,Integration,21.75
11457,101778,2025-09-15,LOW,Bug,20.51
11458,101778,2025-10-08,low,Bug,9.68
11459,101779,2023-08-08,low,Integration,6.2
11460,101779,2023-10-14,high,Billing,7.44
11461,101779,2023-11-20,Low,How-to,19.42
11462,101780,2024-07-18,Medium,Bug,5.56
11463,101780,2024-08-07,High,Account,7.22
11464,101780,2024-09-03,Low,Integration,8.62
11465,101780,2024-10-26,Medium,How-to,16.75
11466,101780,2025-01-08,Medium,How-to,23.71
11467,101780,2025-03-22,Low,Integration,11.07
11468,101780,2025-04-20,Medium,Billing,16.71
11469,101780,2025-08-27,Medium,Bug,4.91
11470,101781,2025-08-05,Low,How-to,12.51
11471,101782,2025-03-08,High,Integration,6.83
11472,101782,2025-04-17,Medium,Billing,20.88
11473,101782,2025-05-25,Medium,How-to,8.95
11474,101782,2025-08-19,Low,Account,20.11
11475,101783,2025-04-20,Low,Bug,8.47
11476,101783,2025-12-21,Low,How-to,23.51
11477,101784,2024-01-05,Low,Billing,6.2
11478,101784,2024-02-22,Low,Account,19.02
11479,101784,2024-04-21,MEDIUM,Integration,7.25
11480,101784,2024-09-14,Low,Billing,24.81
11481,101784,2024-10-14,Low,Bug,22.6
11482,101784,2024-11-23,High,Billing,24.75
11483,101784,2024-12-11,Low,How-to,27.84
11484,101784,2024-12-15,Low,Integration,13.87
11485,101784,2025-01-25,Medium,Integration,21.01
11486,101784,2025-04-18,Low,Bug,10.59
11487,101784,2025-10-07,High,Account,24.31
11488,101784,2025-10-24,medium,Billing,7.13
11489,101784,2025-12-17,High,How-to,3.37
11490,101786,2025-06-28,High,How-to,9.31
11491,101786,2025-07-19,Critical,How-to,78.0
11492,101787,2025-11-24,Critical,Bug,10.12
11493,101787,2025-12-19,low,How-to,25.78
11494,101788,2025-07-21,Low,How-to,8.41
11495,101788,2025-08-24,Low,Bug,10.71
11496,101789,2025-04-19,Low,Billing,26.89
11497,101789,2025-05-14,Medium,How-to,20.69
11498,101789,2025-06-19,Low,Integration,17.64
11499,101789,2025-09-28,Low,Billing,8.39
11500,101789,2025-10-08,Low,Bug,13.41
11501,101789,2025-12-19,Low,How-to,5.31
11502,101789,2025-12-01,Medium,How-to,12.18
11503,101789,2025-12-05,Low,Account,
11504,101789,2025-12-07,LOW,Billing,6.43
11505,101790,2023-12-18,High,How-to,23.31
11506,101790,2023-12-09,Low,How-to,20.5
11507,101790,2024-01-08,low,Billing,16.59
11508,101790,2024-11-08,low,Billing,28.9
11509,101790,2024-12-26,low,Bug,4.49
11510,101791,2024-11-26,Low,How-to,10.65
11511,101791,2025-12-10,Low,How-to,8.67
11512,101792,2024-05-15,Medium,Account,1.74
11513,101792,2024-08-04,High,Billing,36.36
11514,101792,2025-04-28,Medium,Integration,5.19
11515,101792,2025-07-13,Low,How-to,8.8
11516,101792,2025-11-01,Low,How-to,7.64
11517,101793,2024-06-24,High,Integration,10.96
11518,101793,2024-08-17,Medium,Bug,33.24
11519,101793,2024-09-10,MED,Bug,3.45
11520,101793,2024-10-02,Low,Billing,37.57
11521,101793,2024-11-08,Medium,How-to,18.39
11522,101793,2024-12-12,Low,How-to,7.52
11523,101793,2025-03-13,Low,Bug,18.95
11524,101793,2025-04-19,Low,How-to,13.48
11525,101793,2025-07-03,Low,How-to,14.57
11526,101794,2025-10-04,MEDIUM,Account,11.29
11527,101795,2023-10-22,Low,Billing,
11528,101795,2023-11-16,High,Account,17.64
11529,101795,2023-11-18,High,Bug,38.32
11530,101795,2023-12-11,Low,How-to,9.9
11531,101795,2024-03-08,LOW,How-to,4.37
11532,101795,2024-04-14,Medium,Bug,15.01
11533,101795,2024-05-14,High,Billing,12.1
11534,101795,2024-08-23,Low,How-to,18.86
11535,101795,2024-09-12,low,Bug,10.82
11536,101795,2024-09-21,LOW,How-to,14.37
11537,101795,2025-03-05,Low,How-to,7.43
11538,101795,2025-03-12,MED,Billing,8.87
11539,101795,2025-04-07,Medium,Billing,35.62
11540,101795,2025-06-23,low,How-to,5.0
11541,101795,2025-07-21,Low,Bug,11.25
11542,101795,2025-09-15,low,Billing,3.84
11543,101795,2025-11-11,Medium,Bug,3.86
11544,101796,2024-01-05,LOW,Billing,17.65
11545,101796,2024-04-08,Low,Bug,9.89
11546,101796,2024-05-11,High,Bug,33.74
11547,101796,2024-06-08,Low,Bug,7.18
11548,101796,2024-06-07,MEDIUM,How-to,13.23
11549,101796,2024-08-27,Low,Integration,15.59
11550,101797,2024-08-11,MEDIUM,How-to,12.11
11551,101797,2024-09-10,Low,Integration,6.55
11552,101797,2024-09-09,High,Bug,31.9
11553,101797,2024-10-27,Medium,Account,7.25
11554,101797,2025-04-07,Medium,Bug,3.76
11555,101798,2024-05-27,Low,How-to,11.64
11556,101798,2024-07-13,MED,Bug,5.53
11557,101798,2024-08-15,Medium,How-to,14.9
11558,101798,2024-08-23,High,How-to,3.92
11559,101798,2024-09-07,LOW,How-to,2.83
11560,101798,2024-09-03,LOW,How-to,2.02
11561,101798,2025-02-26,Medium,Billing,13.35
11562,101798,2025-04-15,Low,Billing,4.76
11563,101798,2025-08-06,Medium,Integration,5.7
11564,101798,2025-08-06,Medium,Bug,15.6
11565,101798,2025-11-24,Low,How-to,25.31
11566,101798,2025-12-18,Low,Billing,9.17
11567,101799,2024-03-13,Low,Account,11.73
11568,101799,2024-06-07,Medium,Billing,32.21
11569,101799,2024-07-18,Medium,How-to,6.42
11570,101799,2024-11-02,Medium,Integration,7.62
11571,101801,2025-07-10,High,Account,2.76
11572,101801,2025-08-06,low,Billing,8.36
11573,101801,2025-08-28,LOW,Integration,
11574,101801,2025-09-01,Medium,Account,8.62
11575,101801,2025-12-20,Medium,Billing,17.09
11576,101802,2024-07-18,Low,How-to,4.1
11577,101802,2025-07-14,Medium,Bug,12.67
11578,101802,2025-10-28,Low,Bug,15.08
11579,101803,2023-11-13,HIGH,Account,44.53
11580,101803,2024-04-19,Low,Billing,8.95
11581,101803,2024-05-03,Medium,Account,17.21
11582,101803,2024-11-16,Critical,How-to,28.35
11583,101803,2024-11-22,MEDIUM,Bug,3.82
11584,101803,2024-12-17,high,Bug,40.91
11585,101803,2025-02-14,High,Billing,28.4
11586,101803,2025-02-21,High,Integration,2.98
11587,101803,2025-09-19,High,Billing,32.25
11588,101803,2025-09-28,Medium,Billing,32.07
11589,101803,2025-09-18,Low,Billing,7.75
11590,101803,2025-10-22,Medium,Account,9.36
11591,101803,2025-10-07,Medium,Account,
11592,101803,2025-11-04,low,Bug,
